Wavelength,Counts
691.7730597,2436.072178040419
692.1150021,2413.0620948625365
692.4568978,2395.7485768057677
692.7987469,2387.7423462878414
693.1405494,2376.1505908236395
693.4823052,2370.757754203077
693.8240144,2353.9222525531627
694.1656768,2345.9077514938626
694.5072926,2338.391606782853
694.8488617,2320.2425511558804
695.1903841,2313.8611360557243
695.5318597,2315.9822229387228
695.8732886,2327.426864585636
696.2146707,2332.164404801762
696.5560061,2349.165748022783
696.8972946,2354.0715192478174
697.2385363,2360.287228793085
697.5797312,2358.328774161848
697.9208793,2337.230985594888
698.2619805,2320.385869995728
698.6030348,2316.954969024901
698.9440422,2303.709033108975
699.2850028,2318.246200809702
699.6259164,2326.097137189311
699.9667831,2314.9704170176988
700.3076028,2295.4968716594303
700.6483756,2294.1892179440842
700.9891014,2277.036108343821
701.3297802,2272.4588984482916
701.670412,2279.170134119811
702.0109968,2297.4962668141598
702.3515346,2298.9702192204895
702.6920252,2286.542312137197
703.0324689,2296.848531746664
703.3728654,2299.959897850819
703.7132148,2289.820068855308
704.0535172,2285.8913089991
704.3937724,2282.451150617706
704.7339804,2279.8347493704473
705.0741413,2273.1246629265274
705.4142551,2283.5952968429065
705.7543216,2299.460103987387
706.094341,2321.3722032708624
706.4343131,2329.383928951801
706.774238,2352.285771423685
707.1141156,2356.047202467798
707.453946,2353.2673057954744
707.7937291,2343.136086402005
708.1334649,2336.105193179969
708.4731534,2334.95925892412
708.8127946,2332.8320659488045
709.1523884,2329.2358809445727
709.4919349,2328.909655290905
709.831434,2324.984396759244
710.1708857,2309.9395482917676
710.5102901,2300.1242064521007
710.849647,2293.9016219829205
711.1889565,2299.2965087339744
711.5282185,2298.8004867672325
711.8674331,2303.0560047596045
712.2066002,2290.9400196694432
712.5457198,2280.9634999460577
712.884792,2256.0938637469785
713.2238166,2242.184941844935
713.5627936,2237.276099555154
713.9017231,2234.9845622502958
714.2406051,2227.450066640421
714.5794395,2218.7691449934973
714.9182263,2205.3257165745886
715.2569654,2181.720795766625
715.595657,2171.228144827855
715.9343009,2135.2962569508513
716.2728972,2102.4781667936218
716.6114457,2077.2116380376983
716.9499467,2049.488390753286
717.2883999,2021.0930535786356
717.6268053,2019.120826541719
717.9651631,2078.4459342045075
718.3034731,2081.235101199942
718.6417354,2079.0993818729376
718.9799499,2078.441879077588
719.3181166,2082.5460633326716
719.6562354,2020.7567277498308
719.9943065,2022.7298961395418
720.3323297,2032.9167198572554
720.6703051,2059.1851204608975
721.0082326,2076.0966186007618
721.3461123,2098.586383492162
721.683944,2103.017667077395
722.0217279,2100.3905212325326
722.3594638,2076.258497854668
722.6971517,2061.8134834581115
723.0347918,2037.5124733306227
723.3723838,2020.9209723449358
723.7099279,2012.8702401415483
724.0474239,2016.1548201419619
724.384872,2011.5541560182091
724.722272,2009.7510135210416
725.0596239,2015.1758996927924
725.3969278,2024.2061755574236
725.7341837,2019.7713415176358
726.0713914,2011.7199523709937
726.4085511,2005.3076260762068
726.7456626,1991.9883867653084
727.082726,1984.271531661167
727.4197412,1985.418972202808
727.7567082,1996.2654954709938
728.0936271,1997.9058226399784
728.4304978,2003.3339253975969
728.7673203,2004.9696976387477
729.1040945,1990.9954061112462
729.4408206,1982.9435817000176
729.7774983,2004.305140552542
730.1141278,2014.0020697089255
730.450709,2004.8061173170836
730.7872419,2026.9950785145527
731.1237265,2051.7886350384197
731.4601627,2053.923655426954
731.7965506,2063.6135569237977
732.1328902,2084.313788109787
732.4691813,2098.7570213881286
732.8054241,2099.744329246807
733.1416185,2107.6205404314283
733.4777644,2112.872944408459
733.8138619,2120.7503508385153
734.149911,2110.904946761497
734.4859116,2108.441960759201
734.8218637,2109.262711824137
735.1577673,2096.293773254352
735.4936224,2086.6100984904924
735.829429,2080.20493417261
736.165187,2078.235902636364
736.5008965,2067.405023052397
736.8365574,2086.114700837321
737.1721697,2090.2123023299405
737.5077334,2102.6890848121107
737.8432485,2095.794564028118
738.178715,2093.82510716244
738.5141328,2088.2475287931
738.849502,2088.747842476169
739.1848224,2083.8258190061815
739.5200942,2096.2994964234385
739.8553173,2104.8298590574773
740.1904917,2108.439390267298
740.5256173,2103.0222846924394
740.8606942,2098.420195402914
741.1957223,2099.896304872057
741.5307016,2103.5084934496613
741.8656321,2106.950864336819
742.2005138,2119.255844156979
742.5353467,2129.7636506867834
742.8701307,2122.0530223764763
743.2048659,2115.3273055834406
743.5395522,2115.6541496686154
743.8741896,2112.211633846327
744.2087782,2109.423076628128
744.5433178,2111.5556543811745
744.8778084,2107.616581838504
745.2122501,2100.0718436403185
745.5466429,2099.742900523567
745.8809867,2092.8495136642005
746.2152815,2093.834004348574
746.5495272,2089.236396509684
746.883724,2089.8936829257445
747.2178717,2079.2255647310485
747.5519704,2093.5011615665467
747.88602,2093.010136551057
748.2200205,2096.2901424633255
748.5539719,2091.696576526441
748.8878742,2106.3032156971994
749.2217274,2084.1409352937467
749.5555314,2078.8900920124197
749.8892863,2087.919812449452
750.2229919,2083.6514946516018
750.5566485,2080.36627406603
750.8902558,2086.4472396741176
751.2238138,2083.982392223674
751.5573227,2067.0732827193897
751.8907823,2070.520471308286
752.2241926,2071.83703403653
752.5575537,2081.8494412613127
752.8908655,2085.297617086513
753.2241279,2087.1028763739077
753.557341,2080.2081432844207
753.8905048,2064.1187198178627
754.2236193,2047.043083806262
754.5566843,2035.384094518995
754.8897,2036.8634236979392
755.2226663,2025.3576378780363
755.5555832,2029.1360932035986
755.8884506,2024.534153753235
756.2212686,2027.1627269103683
756.5540372,2028.3129152527563
756.8867562,2038.1746038755705
757.2194258,2039.1606913751973
757.5520459,2046.7199711477042
757.8846164,2045.4065753322016
758.2171374,2032.0967725517467
758.5496089,2028.8108580349806
758.8820308,2024.5382190005107
759.2144031,2030.2837156901255
759.5467259,2013.5187549578545
759.878999,1988.503421914304
760.2112225,1964.9871523899758
760.5433963,1939.3336456104441
760.8755205,1873.6473478398595
761.207595,1840.70250993615
761.5396199,1815.7983720661664
761.871595,1783.3234672019378
762.2035205,1745.0785913798045
762.5353962,1753.8209130393861
762.8672221,1741.11568910048
763.1989983,1745.8987540227058
763.5307247,1745.4003411554195
763.8624013,1755.469221437429
764.1940282,1761.077988558016
764.5256052,1783.5102394287373
764.8571323,1800.0064435226752
765.1886096,1823.428080067013
765.5200371,1850.126575820656
765.8514147,1871.0509374027113
766.1827423,1893.7748566559221
766.5140201,1912.0519947726261
766.8452479,1925.7127417637394
767.1764258,1927.0246114059037
767.5075538,1931.795492607419
767.8386317,1933.9337972956023
768.1696597,1942.65127772619
768.5006377,1951.8699159110092
768.8315657,1972.7624947262589
769.1624436,1986.5763255878774
769.4932715,1999.2332798237812
769.8240493,2000.5501724557967
770.1547771,1996.272341805704
770.4854547,1980.975435927472
770.8160823,1968.8047066942129
771.1466597,1958.9433584088686
771.477187,1953.3521645568903
771.8076642,1956.1498600440946
772.1380911,1966.6811481347768
772.4684679,1963.887027127933
772.7987945,1964.8720315421933
773.1290709,1975.7209646305105
773.4592971,1967.8118123230101
773.789473,1969.1248228715926
774.1195987,1967.6440798163144
774.449674,1958.928518210962
774.7796992,1943.635886443742
775.109674,1945.785341984932
775.4395984,1939.5391280467684
775.7694726,1949.2426375253003
776.0992964,1949.5711327444988
776.4290698,1949.5731175596447
776.7587929,1953.3526657918687
777.0884656,1943.809827764508
777.4180879,1932.4621885107313
777.7476597,1921.5970109362593
778.0771811,1932.4488395874987
778.4066521,1926.035562442312
778.7360726,1939.8542236507044
779.0654426,1945.6101808829026
779.3947621,1946.431586479434
779.7240311,1932.1221822279704
780.0532496,1936.4008929985919
780.3824175,1913.197908301327
780.7115348,1903.9819226842155
781.0406016,1921.4260003494717
781.3696179,1916.1593344771632
781.6985835,1919.6155485209426
782.0274985,1925.873325458237
782.3563628,1927.8512732884565
782.6851765,1921.1086769627686
783.0139396,1932.4615806405727
783.3426519,1916.4969525027723
783.6713136,1909.579878593926
783.9999246,1899.8636802666097
784.3284848,1906.112748877316
784.6569943,1905.1279738411913
784.9854531,1915.3328557183509
785.3138611,1926.5249856801588
785.6422183,1934.4298530741096
785.9705247,1910.2300492039694
786.2987803,1897.5561397101405
786.626985,1898.7098176761192
786.9551389,1884.3875293867459
787.283242,1885.2091774603387
787.6112942,1885.537430193303
787.9392955,1878.2887519403744
788.2672459,1860.502866711039
788.5951453,1858.6897536712854
788.9229939,1844.195008363306
789.2507915,1843.8703511965427
789.5785381,1836.6142745434677
789.9062338,1824.4167238782852
790.2338784,1808.2497573468481
790.5614721,1807.75663736361
790.8890147,1808.9077211508531
791.2165063,1814.5149594976815
791.5439468,1826.547289780939
791.8713363,1846.339776859685
792.1986746,1833.6408564834687
792.5259619,1823.4242720477196
792.8531981,1822.9266707887314
793.1803831,1819.9632082138066
793.507517,1812.218454290253
793.8345997,1814.3634876959336
794.1616313,1819.968928475899
794.4886117,1818.4894029694988
794.8155408,1818.818753856403
795.1424188,1814.530715112166
795.4692455,1832.8267098344984
795.7960209,1836.2872822707795
796.1227451,1836.6168313152152
796.449418,1830.3529763361737
796.7760397,1829.526852387574
797.10261,1824.2556970618932
797.429129,1818.9821781397977
797.7555966,1822.607837376485
798.0820129,1837.7689657661635
798.4083778,1846.8376868165992
798.7346914,1848.3224011182251
799.0609535,1847.6634731884747
799.3871642,1849.1462529026571
799.7133235,1832.3367271723969
800.0394314,1833.8139016050523
800.3654877,1824.0882451208377
800.6914926,1833.3139921572906
801.0174461,1828.0409079538822
801.343348,1826.8851446172748
801.6691984,1821.7832417459065
801.9949972,1825.0804862778791
802.3207445,1829.6923017272147
802.6464403,1840.7306856387313
802.9720845,1850.2940976656973
803.297677,1849.2989995383323
803.623218,1851.6069267376251
803.9487073,1842.0557412609473
804.274145,1821.121252011636
804.599531,1824.5819792229322
804.9248654,1823.927130809514
805.2501481,1834.3067824487316
805.575379,1833.317785359797
805.9005583,1848.6521197175157
806.2256858,1849.1437609169575
806.5507616,1854.089860240725
806.8757856,1849.148363893392
807.2007579,1848.4862356598314
807.5256783,1841.3989740402903
807.850547,1839.4246245738004
808.1753638,1838.7652770347718
808.5001288,1825.245984030807
808.824842,1829.036390758201
809.1495032,1854.7274890759404
809.4741126,1876.4571333108365
809.7986701,1933.838118492563
810.1231757,2008.8152394874833
810.4476294,2072.9017281195006
810.7720311,2098.7018926323058
811.0963808,2112.5111917874638
811.4206786,2084.58934551127
811.7449244,2028.5662358432714
812.0691182,1974.1976386942815
812.39326,1924.184101437943
812.7173498,1871.3305794158073
813.0413875,1839.723217838972
813.3653731,1819.7805604460905
813.6893067,1788.7925299131443
814.0131882,1775.933708435136
814.3370175,1774.2795821387836
814.6607948,1754.3200886981178
814.9845199,1747.7179715158652
815.3081928,1738.9650692269868
815.6318136,1740.7757933971552
815.9553822,1739.9528659517525
816.2788986,1734.9998188404998
816.6023628,1734.1758776401543
816.9257748,1738.3064274441606
817.2491345,1731.70834094869
817.572442,1729.5637189764648
817.8956972,1744.5863934082263
818.2189001,1749.8675162224763
818.5420507,1761.5814694945425
818.865149,1762.2419983922473
819.1881949,1754.477947762091
819.5111886,1751.1783761776396
819.8341298,1740.6128791156843
820.1570187,1744.4075038627452
820.4798551,1744.736930718148
820.8026392,1751.8382872826187
821.1253709,1750.1871683018712
821.4480501,1752.3318450511879
821.7706768,1734.1814697358043
822.0932511,1731.6997974793112
822.4157729,1733.8438678154912
822.7382422,1738.9605694140976
823.060659,1741.7716923985581
823.3830232,1748.8701763932322
823.705335,1748.871396662329
824.0275941,1763.2268771484396
824.3498007,1758.44196517425
824.6719547,1759.926054259257
824.9940561,1772.6207773781102
825.3161049,1797.2002822109607
825.638101,1793.90326109974
825.9600445,1797.5326263570855
826.2819353,1798.6850433328334
826.6037735,1788.3017485482646
826.925559,1769.5040844265045
827.2472917,1769.5035331742952
827.5689717,1768.3493607293772
827.890599,1774.2852960026762
828.2121735,1776.1006808026414
828.5336953,1787.3176925949526
828.8551643,1786.4912678579803
829.1765805,1791.1035454765977
829.4979438,1794.7386762394276
829.8192544,1790.6121133794322
830.1405121,1787.3149027552795
830.4617169,1786.1585508198693
830.7828689,1782.536431431141
831.1039679,1764.21910075825
831.4250141,1761.7406265652612
831.7460073,1743.750273905675
832.0669476,1740.4552642720641
832.387835,1735.3392055013185
832.7086694,1740.1279534193957
833.0294508,1746.8952034285146
833.3501793,1753.9955397984008
833.6708547,1747.5573877460133
833.9914771,1747.5575152713202
834.3120464,1744.9153626957452
834.6325627,1730.7187532008516
834.9530259,1736.0000446898962
835.2734361,1748.209576807521
835.5937931,1748.8682415705755
835.914097,1748.0424421753885
836.2343478,1757.28922297808
836.5545455,1748.2106806968986
836.87469,1731.7071994691028
837.1947813,1736.1645988152677
837.5148194,1743.756750619923
837.8348043,1743.7561877575256
838.154736,1744.7470070346744
838.4746145,1753.1680774114893
838.7944397,1734.0129435047927
839.1142116,1731.374045756248
839.4339303,1734.6730746947374
839.7535957,1740.6143673765032
840.0732077,1743.0897337881065
840.3927665,1759.274615396951
840.7122719,1760.9210931571058
841.0317239,1763.0697792853937
841.3511226,1768.019318591743
841.6704679,1763.7281544742973
841.9897597,1768.017218904269
842.3089982,1758.2797802298933
842.6281832,1755.1423623026176
842.9473148,1749.2013797000209
843.266393,1749.8567820014857
843.5854176,1733.6770683346713
843.9043888,1732.1907758012471
844.2233064,1728.2304358835247
844.5421706,1729.88299916395
844.8609812,1732.857813859876
845.1797382,1743.9228120871574
845.4984417,1773.1258400847455
845.8170916,1786.8190631712628
846.1356879,1791.1051638849372
846.4542306,1786.8154414346675
846.7727197,1784.8350916675108
847.0911551,1763.7202511225112
847.4095368,1750.522791520758
847.7278649,1748.3754825743567
848.0461393,1750.6858574577345
848.3643601,1750.3552195970708
848.682527,1752.5047653855809
849.0006403,1746.7235681830912
849.3186998,1746.893704580969
849.6367056,1754.3184530972503
849.9546575,1764.2190271438112
850.2725557,1769.1683710450666
850.5904001,1781.2208805750906
850.9081906,1776.765917206762
851.2259274,1757.7803007928735
851.5436102,1749.8583946525055
851.8612392,1745.4037353877338
852.1788143,1742.1002883856343
852.4963356,1739.7869556585192
852.8138029,1747.7150373405775
853.1312162,1743.7561460898564
853.4485757,1848.7665979615522
853.7658811,1839.3591004422924
854.0831326,1839.3589211217889
854.4003302,1832.4257058374594
854.7174737,1829.6168692128244
855.0345632,1722.2961439106168
855.3515986,1720.6441320795689
855.6685801,1712.7193181818434
855.9855074,1715.8579875661028
856.3023807,1714.3694575514896
856.6191999,1712.3885118076882
856.935965,1725.762582579447
857.2526759,1728.0765003953143
857.5693327,1721.3038751441027
857.8859354,1727.0850554354683
858.2024839,1717.8326425748915
858.5189782,1711.8897734512561
858.8354183,1713.7061118979548
859.1518042,1722.9494064142145
859.4681359,1723.2774988368933
859.7844133,1739.4590800810138
860.1006365,1736.1576414520541
860.4168054,1725.2535923084406
860.73292,1726.5796571153523
861.0489803,1720.8028921400055
861.3649863,1716.3475531735983
861.6809379,1738.2880698158692
861.9968352,1755.7829520702076
862.3126782,1746.5344432910915
862.6284667,1748.1864173694726
862.9442009,1742.2419927939159
863.2598807,1715.842190084884
863.575506,1716.8446655062703
863.8910769,1718.4961062430957
864.2065933,1721.1376695123638
864.5220553,1722.1311895417525
864.8374628,1731.3771300461249
865.1528158,1716.0167210241225
865.4681143,1707.4237700293322
865.7833582,1696.8493149950948
866.0985476,1691.0640574894533
866.4136825,1690.5681141061027
866.7287627,1692.7134003167453
867.0437884,1696.8422232370372
867.3587595,1704.6091476088372
867.673676,1709.8979954313372
867.9885378,1703.7901778858932
868.303345,1705.2808430821624
868.6180975,1715.5248881193138
868.9327953,1705.942369855488
869.2474384,1770.1765158763671
869.5620269,1779.4201809706817
869.8765606,1772.3139772695658
870.1910395,1770.6616739315205
870.5054637,1774.9596283819137
870.8198332,1705.9332279458831
871.1341478,1691.733166859847
871.4484077,1700.8230608877316
871.7626127,1709.2377409704568
872.0767629,1709.564042275857
872.3908583,1715.8430765293374
872.7048988,1713.528724597345
873.0188844,1704.604573703483
873.3328152,1696.1916833792516
873.646691,1695.5356025472545
873.9605119,1683.6406425295108
874.2742779,1693.0584579750803
874.5879889,1699.3378499643936
874.901645,1699.8323985912107
875.215246,1699.8305093591437
875.5287921,1711.2255715700085
875.8422832,1697.1798362697186
876.1557193,1696.5206730280397
876.4691003,1686.9414033462576
876.7824262,1694.7029029901091
877.0956971,1700.4864658252905
877.4089129,1722.1164262469424
877.7220736,1724.099299786568
878.0351792,1735.6581070329546
878.3482296,1730.8696631590365
878.6612249,1729.5490759513614
878.9741651,1715.0271082996223
879.2870501,1713.3742720499774
879.5998798,1707.7591211024755
879.9126544,1692.8857886101173
880.2253737,1676.196565360702
880.5380379,1684.2851655352406
880.8506467,1686.2622409939406
881.1632003,1670.0685173348484
881.4756986,1682.7966392144974
881.7881417,1699.4858748987624
882.1005294,1691.226069816144
882.4128617,1691.3968255451832
882.7251388,1702.3065119840398
883.0373605,1707.091532748771
883.3495268,1696.5213131609453
883.6616377,1695.3681758914743
883.9736932,1690.2466892258506
884.2856933,1692.2286614453192
884.597638,1693.7166902718304
884.9095272,1697.680687531485
885.221361,1695.2045558009686
885.5331393,1691.4015002608958
885.8448621,1694.5429176282466
886.1565294,1683.6426811688925
886.4681412,1676.2083145370552
886.7796974,1676.703998039397
887.0911981,1680.3421999075613
887.4026432,1682.15838594384
887.7140327,1692.0707457778467
888.0253667,1684.1332546458195
888.336645,1680.1644055302388
888.6478677,1683.6335611413167
888.9590347,1687.596731083429
889.2701461,1679.995143896822
889.5812018,1690.2424604510811
889.8922019,1693.8799256563789
890.2031462,1700.6496502092004
890.5140348,1694.3744058564898
890.8248677,1703.9562389394764
891.1356448,1703.6300161759377
891.4463662,1718.331338511633
891.7570318,1726.2565325049343
892.0676416,1740.4509152474543
892.3781956,1739.9524335308279
892.6886938,1748.7033302753152
892.9991361,1733.5058597815232
893.3095226,1715.173797811946
893.6198532,1691.0629465811971
893.9301279,1675.0392283331098
894.2403468,1665.7929109977933
894.5505097,1665.9568604924648
894.8606167,1672.5649891110315
895.1706677,1674.0547066353265
895.4806628,1678.021134132609
895.7906019,1670.0808364013415
896.1004851,1657.6794674416547
896.4103122,1651.8982460874295
896.7200833,1655.2026113053748
897.0297984,1662.308014018353
897.3394574,1652.8810137450666
897.6490604,1654.2001524223756
897.9586072,1651.7182304905584
898.268098,1640.6399620762852
898.5775327,1620.3063203517029
898.8869113,1627.4182075798178
899.1962337,1638.9990369184402
899.5055,1620.145497789075
899.8147101,1620.8094181774873
900.123864,1637.3442933491708
900.4329617,1641.313723050338
900.7420032,1633.5402210833088
901.0509885,1644.1271669960302
901.3599175,1649.4169674335858
901.6687902,1645.286259487191
901.9776067,1635.6940718371452
902.2863669,1636.854011651823
902.5950708,1624.2739829885395
902.9037184,1623.4486377316048
903.2123097,1617.164523943952
903.5208446,1627.0908991131687
903.8293231,1632.3803952633807
904.1377453,1660.3372744944213
904.446111,1662.1561716836518
904.7544204,1661.8250688129688
905.0626733,1660.8299594291382
905.3708698,1648.92375715354
905.6790098,1635.2033272737071
905.9870934,1620.3159344121195
906.2951204,1613.2027772049948
906.603091,1604.4354885287198
906.9110051,1610.7200642933326
907.2188626,1599.3005716267448
907.5266636,1602.4388305635007
907.834408,1609.7177446945407
908.1420959,1611.7070989485035
908.4497271,1617.1632609807677
908.7573018,1626.2673347389928
909.0648198,1625.7761289487003
909.3722812,1619.4901520072576
909.679686,1622.964338004219
909.9870341,1626.4370205909581
910.2943255,1633.0536223809884
910.6015602,1642.317995137972
910.9087382,1636.1930865464305
911.2158595,1624.1104487752218
911.522924,1616.1746649937504
911.8299318,1614.1890311028856
912.1368828,1608.7196613394417
912.443777,1613.3546528932718
912.7506144,1621.1347359041797
913.057395,1614.3491968362075
913.3641188,1601.7757896177172
913.6707857,1597.485248196905
913.9773958,1597.644209918531
914.283949,1598.6366266233836
914.5904453,1591.8473224926624
914.8968847,1600.6180708255047
915.2032672,1598.9630889766877
915.5095927,1595.3282823881873
915.8158613,1590.5309261699533
916.1220729,1589.8759718699398
916.4282276,1589.8761091076449
916.7343252,1616.16257340637
917.0403658,1630.7224999197153
917.3463495,1640.6476405825351
917.652276,1644.4545469300685
917.9581455,1640.318797237696
918.263958,1619.1613355675204
918.5697133,1627.0941382029546
918.8754116,1627.4269272516126
919.1810527,1633.5490928487388
919.4866367,1631.5629843829836
919.7921636,1627.4270577299703
920.0976333,1611.0575414121672
920.4030458,1616.0096650322391
920.7084011,1610.0539857977383
921.0136992,1611.378451608966
921.3189401,1620.8071068284346
921.6241238,1630.7319046741952
921.9292502,1637.843101396954
922.2343193,1647.7675871332542
922.5393312,1646.111790200191
922.8442858,1637.840787679398
923.149183,1623.1173550850513
923.4540229,1609.234611948491
923.7588055,1609.2358379142843
924.0635307,1613.7042824492378
924.3681986,1610.5597494246838
924.672809,1627.429425245251
924.9773621,1609.875779880303
925.2818578,1611.860740555966
925.586296,1620.2948020359115
925.8906767,1618.1401093186255
926.195,1597.2952921687547
926.4992659,1611.536852346956
926.8034742,1609.2177937577087
927.107625,1595.9851156883321
927.4117183,1605.7509488952621
927.7157541,1621.3073189505405
928.0197323,1618.6634779242522
928.3236529,1619.4927859928503
928.627516,1614.3605835804626
928.9313215,1616.346580722859
929.2350693,1605.0967634501212
929.5387595,1606.255107047939
929.8423921,1595.4967622863724
930.145967,1598.6417239592256
930.4494843,1586.0638516115373
930.7529438,1594.336860419077
931.0563457,1592.0183294217045
931.3596898,1607.4075580872209
931.6629762,1609.5600814118839
931.9662049,1612.535480221732
932.2693758,1600.951416504366
932.5724889,1608.7248931513213
932.8755442,1597.9709612910158
933.1785417,1597.971217553651
933.4814814,1601.4512057722693
933.7843633,1607.9044568736006
934.0871872,1607.7406569582463
934.3899534,1610.3897284352013
934.6926616,1623.9520580026515
934.995312,1624.2821619886895
935.2979044,1622.4630087293694
935.6004389,1614.5228438282277
935.9029155,1606.4168710708657
936.2053341,1587.8824106390753
936.5076947,1582.5882803146806
936.8099973,1575.469065107412
937.1122419,1564.8731358404898
937.4144286,1564.7054768390885
937.7165571,1568.0229824016274
938.0186277,1563.8772380505393
938.3206401,1560.8974179445286
938.6225945,1570.0025006961891
938.9244908,1572.8182705036606
939.226329,1572.4868250993081
939.528109,1577.1282974686892
939.829831,1584.74306189223
940.1314947,1590.0368812871152
940.4331003,1583.7460070649643
940.7346477,1575.9619089289934
941.0361369,1584.2343132424187
941.3375679,1594.661876811404
941.6389407,1588.3751128888462
941.9402552,1602.6074512960513
942.2415115,1605.4248761741496
942.5427095,1597.8144226099434
942.8438492,1590.5347159069415
943.1449306,1590.2030311052497
943.4459536,1577.4592746883945
943.7469184,1585.399697435155
944.0478247,1582.420425216322
944.3486728,1582.9168860434538
944.6494624,1575.1348740395124
944.9501936,1575.9617145929487
945.2508665,1564.3735219779633
945.5514809,1566.3588948434776
945.8520369,1554.4372898953927
946.1525344,1562.8775021830743
946.4529734,1569.3318805320312
946.753354,1575.9590088492216
947.053676,1589.526090520842
947.3539396,1602.937223250201
947.6541446,1601.452445088139
947.954291,1595.6631236591138
948.254379,1596.6568778224905
948.5544083,1589.215370070809
948.854379,1593.51474902642
949.1542912,1594.5083997968732
949.4541447,1601.6211721564202
949.7539395,1606.7459265625398
950.0536758,1593.4990247301785
950.3533533,1582.9098701249375
950.6529722,1573.6361777309535
950.9525324,1564.8664598417936
951.2520339,1557.0934714290947
951.5514766,1553.6152955659747
951.8508606,1547.3202927663067
952.1501858,1557.5834556099958
952.4494523,1560.059233873539
952.74866,1573.132600765034
953.0478089,1597.9609250179465
953.346899,1608.3935605993802
953.6459302,1607.2391239671938
953.9449026,1615.3537848119486
954.2438161,1611.7112738859473
954.5426708,1597.8128993955233
954.8414665,1613.5232504029432
955.1402034,1608.5541499892151
955.4388813,1601.109098482957
955.7375003,1585.2102823526395
956.0360604,1583.5530875081595
956.3345615,1570.6532760016753
956.6330036,1566.1773384949192
956.9313867,1562.370550439392
957.2297107,1578.7688749144709
957.5279758,1584.5636797432667
957.8261818,1581.2543909044361
958.1243288,1577.9427147141982
958.4224167,1583.0747322510447
958.7204455,1582.412982975287
959.0184152,1590.852810557094
959.3163258,1590.684394703266
959.6141772,1603.2751466095144
959.9119695,1593.5063121933695
960.2097027,1592.677759222981
960.5073766,1586.5575256231875
960.8049914,1579.6086101884362
961.102547,1575.6300001578497
961.4000433,1587.3831350595751
961.6974804,1582.7471281731168
961.9948582,1588.0405160870098
962.2921768,1601.281498491826
962.5894361,1609.2339250584612
962.8866361,1603.9396574608763
963.1837768,1594.170893427105
963.4808582,1578.116807557067
963.7778802,1573.978400091292
964.0748429,1571.8257831920505
964.3717461,1578.7752796796121
964.66859,1594.8354530766117
964.9653745,1598.9749341522297
965.2620996,1597.6490882302598
965.5587653,1609.0650904654808
965.8553715,1611.38045457279
966.1519182,1599.7898606717636
966.4484054,1603.7633761487032
966.7448332,1603.5976975866229
967.0412015,1596.4814183508236
967.3375102,1589.5341164414149
967.6337594,1590.2011537896087
967.929949,1588.215309522645
968.2260791,1587.886680030505
968.5221496,1591.1994284466487
968.8181604,1588.3835025982576
969.1141117,1595.4943878845593
969.4100034,1605.2558502198133
969.7058354,1611.5464013207902
970.0016077,1605.7516753473926
970.2973204,1632.8669175059924
970.5929733,1629.3984395815366
970.8885666,1623.277523203576
971.1841002,1611.6895152745237
971.479574,1607.388249944024
971.7749881,1584.9092595414497
972.0703424,1581.5982003329302
972.3656369,1582.259832166619
972.6608716,1578.452911030734
972.9560466,1577.1273408589059
973.2511617,1572.8232932701205
973.5462169,1572.6543664292035
973.8412123,1569.0142518475286
974.1361479,1578.9482158311603
974.4310235,1583.416416474019
974.7258393,1583.5806130857077
975.0205951,1580.4353726129443
975.315291,1573.4808827021745
975.609927,1565.8661452222648
975.904503,1560.9036946958663
976.199019,1569.675765996641
976.493475,1582.0903777578783
976.7878711,1591.8563379083835
977.0822071,1608.9003962044353
977.3764831,1611.711423901033
977.670699,1607.0783706955995
977.9648549,1601.9511015651437
978.2589506,1600.7912335129058
978.5529863,1613.3530165755492
978.8469619,1608.2225808966714
979.1408774,1604.9124841385965
979.4347327,1609.877318401474
979.7285278,1612.195704655076
980.0222628,1595.3327410688028
980.3159376,1596.8228312305478
980.6095522,1614.1868565343086
980.9031066,1609.5486728405767
981.1966008,1599.7830442954714
981.4900347,1583.2312183547729
981.7834083,1582.4010772500114
982.0767217,1567.1894051586044
982.3699748,1567.0268590431813
982.6631676,1568.021141206068
982.9563,1584.0785333100173
983.2493721,1582.922755733421
983.5423839,1585.9011606086008
983.8353353,1586.2333521486862
984.1282263,1582.59064784514
984.421057,1573.156690094655
984.7138272,1568.6825189619794
985.006537,1572.6534123175925
985.2991863,1561.3927111813161
985.5917752,1573.6422021318467
985.8843036,1570.33075417303
986.1767716,1571.6559514259116
986.469179,1564.5360226962966
986.7615259,1571.1615878457571
987.0538123,1559.9055687490215
987.3460381,1560.2324755600648
987.6382034,1563.215454013501
987.9303081,1559.578028023251
988.2223522,1573.4766216251173
988.5143357,1589.1996330478203
988.8062586,1595.6552456875788
989.0981209,1601.944298753697
989.3899225,1606.4137790928844
989.6816634,1616.0016081625643
989.9733436,1605.24557862161
990.2649632,1601.2744556237537
990.556522,1594.9855627348202
990.8480201,1591.177661424473
991.1394575,1567.028365826172
991.4308341,1573.482631399179
991.7221499,1581.5917323085043
992.013405,1592.183405560369
992.3045992,1591.5224634530932
992.5957327,1627.7305786899487
992.8868053,1626.40788533692
993.177817,1621.944202429271
993.4687679,1627.2419214694173
993.7596579,1630.8828529586324
994.050487,1593.3498036328638
994.3412552,1595.4992408318892
994.6319625,1596.824093074617
994.9226089,1593.5126014014854
995.2131943,1596.1604117048446
