Wavelength,uJ/count
882.4128617,-2.3876873581985755e-05
882.7251388,7.633568347993341e-05
883.0373605,5.315807998006437e-05
883.3495268,-3.9786643935022303e-05
883.6616377,-0.00014065698584942427
883.9736932,1.5122922210788058e-05
884.2856933,1.4828668660106789e-05
884.597638,1.2807475489371548e-05
884.9095272,8.376807368772932e-06
885.221361,6.3998605417845815e-06
885.5331393,1.2870291291585898e-05
885.8448621,1.9489407221626936e-05
886.1565294,-3.0120912787074308e-05
886.4681412,-1.3219920478280081e-05
886.7796974,-1.324503952813178e-05
887.0911981,-2.0292644471524963e-05
887.4026432,0.00019784288112293597
887.7140327,1.36386526679124e-05
888.0253667,1.7328185961247585e-05
888.336645,2.5419152374271107e-05
888.6478677,9.769785106318337e-06
888.9590347,1.2003638395655338e-05
889.2701461,2.103258041882165e-05
889.5812018,1.8600316918359514e-05
889.8922019,5.948442825832418e-05
890.2031462,-0.00011118758977893944
890.5140348,-4.6608321489194795e-05
890.8248677,2.7192428056317497e-05
891.1356448,1.3755522239784511e-05
891.4463662,7.095573422314887e-06
891.7570318,8.052934072782394e-06
892.0676416,6.915537543393478e-06
892.3781956,1.5468971315814162e-05
892.6886938,3.7325545374102316e-05
892.9991361,-3.748058475806747e-05
893.3095226,-3.4858653575234396e-05
893.6198532,-1.7041413173866416e-05
893.9301279,-1.957019532675544e-05
894.2403468,-0.0003001926682611967
894.5505097,3.058830985293214e-05
894.8606167,1.6172015822835437e-05
895.1706677,1.6371761173287445e-05
895.4806628,1.4326942846873619e-05
895.7906019,1.5238347736964681e-05
896.1004851,3.891425057967575e-05
896.4103122,0.00018339656061830244
896.7200833,3.225154186652203e-05
897.0297984,1.5171719410036538e-05
897.3394574,-2.527273815339927e-05
897.6490604,-2.1944720508391684e-05
897.9586072,-2.5321274373605108e-05
898.268098,-1.6442299143828784e-05
898.5775327,-1.0939534935914712e-05
898.8869113,4.688075396158199e-05
899.1962337,1.4032230455787034e-05
899.5055,2.545257431905181e-05
899.8147101,2.8355767874702e-05
900.123864,1.795277726722289e-05
900.4329617,2.398946239977146e-05
900.7420032,2.1365334491863033e-05
901.0509885,5.843294893425563e-05
901.3599175,3.314371393387956e-05
901.6687902,0.0014594960485965836
901.9776067,-2.0722808839678427e-05
902.2863669,-1.5846475689562238e-05
902.5950708,-1.4947187873348503e-05
902.9037184,-1.7149195892645117e-05
903.2123097,-1.3452077349021442e-05
903.5208446,-1.6677946692664497e-05
903.8293231,-1.8076128889189334e-05
904.1377453,-2.5609409518732918e-05
904.446111,-2.5265279485468463e-05
904.7544204,-0.00014484462045407992
905.0626733,0.00014055722112669777
905.3708698,-0.00023045094741917753
905.6790098,6.035186347217089e-05
905.9870934,-2.2926256001874996e-05
906.2951204,-9.432784675255721e-06
906.603091,-1.0314586989668216e-05
906.9110051,-1.1291128435649385e-05
907.2188626,-1.1475810216977202e-05
907.5266636,-5.932762617738236e-05
907.834408,2.1355207852524554e-05
908.1420959,4.221715960734101e-05
908.4497271,1.2768434607023901e-05
908.7573018,1.2306248411821175e-05
909.0648198,2.8839194373452148e-05
909.3722812,3.8524082222677884e-05
909.679686,7.686146065672751e-05
909.9870341,-0.0001493529815181258
910.2943255,6.248072954504459e-05
910.6015602,2.015297049963982e-05
910.9087382,4.298850014500128e-05
911.2158595,-0.00010945980516729771
911.522924,-4.704867888775858e-05
911.8299318,-2.1998462670188764e-05
912.1368828,-5.1635680080798964e-05
912.443777,-7.203549739737119e-05
912.7506144,3.455820698548707e-05
913.057395,-5.944723244065447e-05
913.3641188,-1.5727522714206917e-05
913.6707857,-8.888410922097073e-06
913.9773958,-9.405204065287982e-06
914.283949,-9.53231237986459e-06
914.5904453,-9.772770489068642e-06
914.8968847,-1.791894975842625e-05
915.2032672,-2.8130706708033622e-05
915.5095927,-1.8001690832047627e-05
915.8158613,-1.678947992030429e-05
916.1220729,-1.7170977927748227e-05
916.4282276,-2.183792974772312e-05
916.7343252,-1.095140788469874e-05
917.0403658,-1.586294813208977e-05
917.3463495,-2.685934266255266e-05
917.652276,-6.415187297842314e-05
917.9581455,-7.560515836791136e-05
918.263958,2.9690852581607952e-05
918.5697133,1.3712393748891724e-05
918.8754116,1.0428469230670421e-05
919.1810527,8.941740865327113e-06
919.4866367,1.3068046272064203e-05
919.7921636,2.097544955453094e-05
920.0976333,-0.00013550244801383807
920.4030458,0.0002486323436508731
920.7084011,-2.219375203174711e-05
921.0136992,-8.799534737346378e-05
921.3189401,1.4780212314638768e-05
921.6241238,1.6459946235203096e-05
921.9292502,1.8193277138299855e-05
922.2343193,9.26515345775198e-06
922.5393312,1.3232856186043426e-05
922.8442858,0.00029545989069121146
923.149183,-8.893052051618783e-05
923.4540229,-4.357993613601353e-05
923.7588055,-4.069282826089379e-05
924.0635307,0.000870578122149163
924.3681986,-4.087179248173058e-05
924.672809,3.4576304442195536e-05
924.9773621,-3.333512868272416e-05
925.2818578,-2.8634273820313405e-05
925.586296,-2.619785621911161e-05
925.8906767,-4.520474469773696e-05
926.195,-1.3346363662880844e-05
926.4992659,-2.0676097254945965e-05
926.8034742,-1.8794133380159222e-05
927.107625,-2.1749850509483297e-05
927.4117183,-4.82083142969525e-05
927.7157541,2.5452845135267246e-05
928.0197323,1.8734946748614876e-05
928.3236529,3.222379536387023e-05
928.627516,-0.002048819045124801
928.9313215,0.00020246181577502658
929.2350693,-6.414738851320312e-05
929.5387595,-7.775213128907042e-05
929.8423921,-5.0314772709381763e-05
930.145967,-0.00010389845909910343
930.4494843,-2.0063982808494436e-05
930.7529438,-2.3077182833034993e-05
931.0563457,-1.4513375213889752e-05
931.3596898,-2.71938245623604e-05
931.6629762,-8.958002096832492e-05
931.9662049,-0.000628651593936794
932.2693758,-0.00031519170887517485
932.5724889,2.778724944844725e-05
932.8755442,1.6176445270299472e-05
933.1785417,2.8299259152968455e-05
933.4814814,1.2920127632308863e-05
933.7843633,1.7295890008329628e-05
934.0871872,3.282580071543743e-05
934.3899534,-4.785076809304728e-05
934.6926616,-7.386145449311749e-05
934.995312,-3.146643540693271e-05
935.2979044,0.0009228048664539228
935.6004389,2.562185343338341e-05
935.9029155,1.6460201331534386e-05
936.2053341,1.8738055733416775e-05
936.5076947,2.4162425778751215e-05
936.8099973,8.406429686574286e-05
937.1122419,-2.0648464457727994e-05
937.4144286,-1.1371396821218314e-05
937.7165571,-1.2028144179226838e-05
938.0186277,-1.2276994711257955e-05
938.3206401,-7.979541815721183e-06
938.6225945,-1.0645348140440649e-05
938.9244908,-1.5329981687533416e-05
939.226329,-1.6379156311027517e-05
939.528109,-1.8067489096268e-05
939.829831,0.00095567638519169
940.1314947,3.523831348163304e-05
940.4331003,0.00014089105578645806
940.7346477,5.996734489361842e-05
941.0361369,1.9851036696346784e-05
941.3375679,1.5179566558146148e-05
941.6389407,8.651987685369877e-05
941.9402552,2.3747957969500758e-05
942.2415115,2.3788875023027004e-05
942.5427095,0.00018127856935888152
942.8438492,-7.178197882546976e-05
943.1449306,6.468993081368282e-05
943.4459536,-3.534126461220255e-05
943.7469184,0.0002498854634827806
944.0478247,-8.104853621319623e-05
944.3486728,9.152517462961897e-05
944.6494624,-6.549666436624612e-05
944.9501936,2.739162901783447e-05
945.2508665,-2.6406358824506787e-05
945.5514809,-2.995470533226781e-05
945.8520369,-1.004548335753098e-05
946.1525344,-1.5358435398478557e-05
946.4529734,-1.7943820753782508e-05
946.753354,-5.861368543551121e-05
947.053676,1.509233656226186e-05
947.3539396,7.113038186223201e-06
947.6541446,6.2758992636332265e-06
947.954291,6.1904678225305186e-06
948.254379,6.334014759889204e-06
948.5544083,1.3962235632436275e-05
948.854379,2.911026425368085e-05
949.1542912,2.958435882910719e-05
949.4541447,6.095923084254073e-05
949.7539395,3.8491896107492187e-05
950.0536758,0.00017321998278336834
950.3533533,-0.00012342995525908786
950.6529722,-1.3906685062589962e-05
950.9525324,-1.2846597667737545e-05
951.2520339,-9.652117478152779e-06
951.5514766,-1.2330682882469703e-05
951.8508606,-1.1436474792683783e-05
952.1501858,-1.5576659312488226e-05
952.4494523,-1.3544486759528239e-05
952.74866,-2.2125321309109116e-05
953.0478089,-3.213512884646386e-05
953.346899,0.000127170911071623
953.6459302,-0.00018129115082734926
953.9449026,8.671986191275111e-05
954.2438161,3.8913025044063135e-05
954.5426708,2.457626223664021e-05
954.8414665,1.3386843566571483e-05
955.1402034,1.1715792566222029e-05
955.4388813,1.3893210860261259e-05
955.7375003,4.4395789725182334e-05
956.0360604,7.195239198254648e-05
956.3345615,-7.411954562548036e-05
956.6330036,-0.0005469956860557142
956.9313867,-0.0005482525568502344
957.2297107,2.4184333062921943e-05
957.5279758,2.0137707339276795e-05
957.8261818,1.6269901815889834e-05
958.1243288,2.3382736999922717e-05
958.4224167,2.419652748074247e-05
958.7204455,2.0927738728904967e-05
959.0184152,1.90662684419577e-05
959.3163258,3.144439351318957e-05
959.6141772,1.4844489886763175e-05
959.9119695,1.5386893084710475e-05
960.2097027,2.541642226039677e-05
960.5073766,2.29656151273881e-05
960.8049914,4.4676278694580336e-05
961.102547,6.134203771818568e-05
961.4000433,2.7209096610882956e-05
961.6974804,2.4721169109480928e-05
961.9948582,1.7188235265615595e-05
962.2921768,2.017241944042338e-05
962.5894361,2.1510057228198037e-05
962.8866361,7.627608869526736e-05
963.1837768,-3.913139560068411e-05
963.4808582,-1.2191220204279841e-05
963.7778802,-1.8016777785757053e-05
964.0748429,-1.291709231624312e-05
964.3717461,-1.83912673721802e-05
964.66859,-7.336574697190978e-05
964.9653745,-0.0001522199746875538
965.2620996,-6.945057196823751e-05
965.5587653,4.056045248141798e-05
965.8553715,1.6602576951737004e-05
966.1519182,1.8131181233219692e-05
966.4484054,1.728097280599981e-05
966.7448332,2.0329614285219562e-05
967.0412015,3.9148891115281566e-05
967.3375102,-4.670123288189799e-05
967.6337594,-1.851779248117243e-05
967.929949,-2.1827841139458523e-05
968.2260791,-3.3272486844148074e-05
968.5221496,-8.085361512447663e-05
968.8181604,-3.0597984484795056e-05
969.1141117,-0.00010949057732859481
969.4100034,0.0001258848000109646
969.7058354,4.5083446468895344e-05
970.0016077,5.624664185693135e-05
970.2973204,1.739877266137512e-05
970.5929733,1.9288266198039373e-05
970.8885666,2.803765037452166e-05
971.1841002,0.00010665802347085123
971.479574,-0.00011653282342532111
971.7749881,-7.578592072701661e-05
972.0703424,-6.298218528242196e-05
972.3656369,-0.00010779772839457199
972.6608716,-3.812490754644286e-05
972.9560466,-3.9989206436225305e-05
973.2511617,-1.713940799903928e-05
973.5462169,-1.5364213007228505e-05
973.8412123,-1.596845243295592e-05
974.1361479,-2.5754509607039284e-05
974.4310235,-6.137702656460927e-05
974.7258393,0.00017426999735780377
975.0205951,3.999172929776202e-05
975.315291,4.9890118142934026e-05
975.609927,0.03253841011914536
975.904503,-7.020143474028087e-05
976.199019,5.789710510481008e-05
976.493475,3.659609457478622e-05
976.7878711,4.3924995900361305e-05
977.0822071,1.5443265620634582e-05
977.3764831,1.6836844946969785e-05
977.670699,3.000579720822611e-05
977.9648549,5.0063701542101685e-05
978.2589506,2.8843198795145782e-05
978.5529863,6.781013833499797e-05
978.8469619,0.0002456775385719104
979.1408774,6.337669992178253e-05
979.4347327,4.4129176185582356e-05
979.7285278,4.646613667236281e-05
980.0222628,0.0001096193794540631
980.3159376,0.000539778868828513
980.6095522,8.370371526811598e-05
980.9031066,4.0709046135067906e-05
981.1966008,8.155895777942788e-05
981.4900347,0.00027916627378221073
981.7834083,3.243748559498122e-05
982.0767217,0.0001393381257229165
982.3699748,6.658640458974002e-05
982.6631676,9.330310715487067e-05
982.9563,3.5563890018713946e-05
983.2493721,0.00013355726733110058
983.5423839,0.00011721371670649644
983.8353353,-0.0007250035689993608
984.1282263,9.758761213299055e-05
984.421057,3.839894892866074e-05
984.7138272,4.828019238523565e-05
985.006537,7.704636691796213e-05
985.2991863,-4.942704086572021e-05
985.5917752,-3.545495924759508e-05
985.8843036,-1.589503120578399e-05
986.1767716,-1.8134839615293652e-05
986.469179,-1.8283313818065326e-05
986.7615259,-1.703482448378228e-05
987.0538123,-1.2092608782379707e-05
987.3460381,-1.1542725153188206e-05
987.6382034,-8.6510063938262e-06
987.9303081,-8.935495856307091e-06
988.2223522,-1.6928173526127852e-05
988.5143357,-0.0005955908782152912
988.8062586,2.9091549748181886e-05
989.0981209,1.5668207831861916e-05
989.3899225,1.3477173081278296e-05
989.6816634,1.860161439682305e-05
989.9733436,4.779328065780371e-05
990.2649632,-0.00016520325709967268
990.556522,-5.620194182531103e-05
990.8480201,-2.814208247352124e-05
991.1394575,-1.8344660953381506e-05
991.4308341,-1.773182060462376e-05
991.7221499,-5.4648557321492574e-05
992.013405,-0.0032296610896973737
992.3045992,6.018005553099132e-05
992.5957327,2.7700856570701493e-05
992.8868053,3.086734049035354e-05
993.177817,-0.0002346083677943259
993.4687679,6.894453423770049e-05
993.7596579,0.00012654341610471507
994.050487,-0.0033368574836754035
994.3412552,0.04203111084801629
994.6319625,-9.040805036744556e-05
994.9226089,-5.124864774261272e-05
995.2131943,-8.569621333902403e-05
995.5037187,-4.0089615595955134e-05
995.7941822,-3.553348790755509e-05
996.0845846,0.00012351456288403216
996.3749261,0.00019315977241241163
996.6652065,7.383632704313684e-05
996.9554258,2.6139059631911596e-05
997.2455841,1.543241345571024e-05
997.5356814,2.263235098812659e-05
997.8257175,3.12979032648788e-05
998.1156926,8.475483253508674e-05
998.4056065,0.00017440758744639417
998.6954593,-7.333347844586876e-05
998.9852509,-0.0003977800447789934
999.2749814,-0.0005326524442671181
999.5646507,-5.03325836206943e-05
999.8542588,-3.081525993426684e-05
1000.143806,-3.456622230938105e-05
1000.433291,-2.2774317129763614e-05
1000.722716,-2.6646746278503856e-05
1001.012079,-0.000358266948638193
1001.301381,7.288115239364823e-05
1001.590622,0.0001530082858744334
1001.879801,3.163148283219011e-05
1002.168919,2.3100766744131263e-05
1002.457976,5.685827305204573e-05
1002.746971,3.280541301238791e-05
1003.035905,4.280949838807141e-05
1003.324778,3.977362806261269e-05
1003.613589,3.845719787490229e-05
1003.902339,2.4468222980554766e-05
1004.191027,5.865950262034651e-05
1004.479654,3.3621612982585835e-05
1004.76822,5.158642680128731e-05
1005.056724,5.256382508954359e-05
1005.345166,8.74054044046847e-05
1005.633547,7.39336348899031e-05
1005.921867,0.00010092631317662801
1006.210125,-4.714798130307113e-05
1006.498321,-2.0569873829116117e-05
1006.786456,-2.4539685203062567e-05
1007.07453,-2.459596734028377e-05
1007.362542,-2.0213560082189158e-05
1007.650492,-5.050265356069249e-05
1007.93838,-3.8978300188038955e-05
1008.226207,-2.7387767605501938e-05
1008.513973,-3.303991978589536e-05
1008.801676,-4.112035536708218e-05
1009.089318,-2.1366794217023062e-05
1009.376899,-2.3307069127510115e-05
1009.664417,-2.0335331043517222e-05
1009.951874,-1.4908264996830459e-05
1010.239269,-1.778594788477511e-05
1010.526603,-2.8840565313692795e-05
1010.813874,-4.338148481619002e-05
1011.101084,-6.955009742942779e-05
1011.388232,6.101014098946057e-05
1011.675318,4.469251530363586e-05
1011.962343,3.680989794400728e-05
1012.249305,2.5967460881819173e-05
1012.536206,4.281630772495431e-05
1012.823045,0.00016740288468987646
1013.109822,0.00014696693413867982
1013.396537,-0.00044553798112157583
1013.68319,-4.3295219909873424e-05
1013.969781,0.00038974898219626696
1014.25631,0.0002520746211447825
1014.542778,-7.301277309781044e-05
1014.829183,-2.5017206487868797e-05
1015.115526,-4.170339517400698e-05
1015.401808,-4.793659391070329e-05
1015.688027,-4.392997462610107e-05
1015.974184,-5.555931275655444e-05
1016.26028,3.836941829763033e-05
1016.546313,2.621293656392899e-05
1016.832284,4.42000887338293e-05
1017.118193,4.540280807980775e-05
1017.40404,5.1290860906622004e-05
1017.689824,7.295724074910288e-05
1017.975547,0.00010756373962525656
1018.261207,8.923793369828357e-05
1018.546806,6.011134848050685e-05
1018.832342,3.867201879393552e-05
1019.117816,-0.000123257126668464
1019.403227,-7.125639082572038e-05
1019.688577,-4.875395041376667e-05
1019.973864,-8.846766814204013e-05
1020.259089,-3.320244325066594e-05
1020.544252,-0.004100280542981044
1020.829352,-9.844436764136163e-05
1021.11439,-0.00011368490265830596
1021.399366,-2.8194581201165033e-05
1021.684279,-3.080242791391061e-05
1021.96913,-1.783784795818507e-05
1022.253919,-2.3139517670123903e-05
1022.538645,-0.00010528015332427711
1022.823309,0.0005330954387786666
1023.107911,2.869965016310493e-05
1023.39245,1.6651420312199704e-05
1023.676926,2.0784806665527703e-05
1023.96134,4.643421821872993e-05
1024.245692,4.286554282304182e-05
1024.529981,0.0005385969939336949
1024.814208,-4.8589700724086596e-05
1025.098372,-6.0112355870582504e-05
1025.382474,-8.207238433994931e-05
1025.666513,-2.879898744604916e-05
1025.95049,-3.361022609005818e-05
1026.234404,-6.56666303391257e-05
1026.518255,-3.463640551190461e-05
1026.802044,-2.965678118328761e-05
1027.08577,-9.052368256212549e-05
1027.369433,-5.420596367321313e-05
1027.653034,-3.0777932714771134e-05
1027.936572,-3.9160945437136326e-05
1028.220048,-3.9234184721215e-05
1028.503461,-3.931166965799235e-05
